f4_0,f4_1,f4_2,f4_3,label
0.9654392,6.842222,2.289027,4.989217,0
0.0,0.3607927,1.1597409,4.046433,2
0.0,0.55630946,0.0,3.7008972,2
1.7346472,8.47765,2.709338,6.148418,0
2.4248412,9.108631,2.9136844,6.597348,0
2.358658,7.5416536,1.6047028,5.3264437,0
2.2093954,8.288365,2.1030993,5.609817,0
0.0,3.6206157,2.8629122,3.125968,1
0.56527287,4.1824102,0.7505816,3.7980084,0
0.0,6.0195694,2.8122954,4.631726,0
0.24118626,6.462815,2.7532842,5.3500214,0
0.0,4.8269773,3.4184148,3.4482987,1
0.0,6.0510902,3.0302773,4.278893,1
1.0666227,4.719737,0.0,4.7814717,0
0.0,6.097521,3.8503218,4.2312317,1
2.3299932,6.7519317,1.7916673,4.740361,0
0.28640926,6.518138,2.1942697,4.808498,0
0.038817763,6.835023,2.5628345,5.225114,0
0.0,6.2131996,4.026116,3.9180064,1
1.5542136,7.9894886,3.2291389,5.928754,0
0.0,0.54843897,1.9558582,4.0146284,2
0.0,5.1237783,3.4196863,3.708053,1
0.0,6.0095387,3.7560296,3.7456174,1
0.0,5.4853654,4.0577154,3.354547,1
0.9668981,6.3324223,1.3703107,4.7437925,0
1.1067002,7.638862,2.907478,5.72983,0
0.0,7.37714,3.076376,5.088278,0
0.0,1.7779298,1.6494566,2.488616,2
0.871997,6.87876,2.8352723,5.60882,0
0.0,6.1878757,4.2747097,3.8317707,1
0.0,0.69011974,0.0,3.7820573,2
1.3964573,7.4276266,2.4535823,5.102667,0
0.0,3.7639327,3.2275662,2.6460803,1
0.0,1.4539704,2.3140287,3.7465591,2
2.2632809,8.260296,2.3641558,5.9709578,0
0.9858856,8.427031,3.0369835,5.912472,0
0.0,3.00865,3.9117188,3.0921192,1
0.0,5.0196056,4.3093324,3.3958511,1
0.0,3.5083778,3.1105335,2.6868124,1
2.0070605,8.511464,2.6049943,6.072538,0
2.1636534,9.4149,3.254643,6.56365,0
1.3043439,8.2217,2.892379,6.096129,0
0.0,0.49400413,0.0,3.8111386,2
1.3581154,7.8896074,2.6839042,5.912387,0
0.0,3.4594533,3.2117703,2.617085,1
0.0,4.3788023,3.8944788,3.2076142,1
1.2897102,6.9914904,2.6350956,5.6986837,0
0.0,4.7830153,3.5614681,3.1821432,1
1.8307883,8.565096,2.7363536,6.325984,0
0.0,6.4373083,3.4817739,4.8643765,1
2.2552133,8.969519,2.8183413,6.3744774,0
0.0,0.60409415,0.0,4.1985846,2
0.0,4.341398,3.886553,3.0704093,1
1.816653,6.8512287,1.5842417,5.215762,0
0.34639692,7.543065,2.4947379,5.415037,0
0.0,0.5156961,1.0711894,3.7792253,2
2.3029585,7.7648597,1.9031656,5.465716,0
0.0,3.2704005,0.47983575,3.7156992,2
0.46394813,6.743975,2.6032438,4.7077293,0
0.0,7.3832693,3.1664202,5.798072,0
0.0,4.6091776,3.8408554,3.1816225,1
0.0,6.8505573,3.0228472,5.162775,0
0.6895021,7.9351025,2.8930624,5.8761425,0
0.0,4.425067,2.9747114,3.1473475,1
2.6657932,8.95904,2.7521667,6.227581,0
1.973666,7.949591,2.420294,5.598681,0
0.07884034,0.3957567,0.0,4.4455767,2
0.47791988,1.252956,0.0,4.6608763,2
0.0,1.6421226,2.4707408,3.1437073,2
0.0,0.4773732,1.1211247,3.5718637,2
0.0,2.2268093,2.1591558,3.0445032,1
0.0,1.6572487,2.2467725,2.9237258,2
1.5031508,7.950081,2.678263,5.7374606,0
2.418694,6.7728915,0.4744515,5.398123,0
0.0,0.85482657,0.102567196,2.5772567,2
2.414447,7.3298626,0.30305326,5.68132,0
2.2358923,8.796404,2.944357,6.4189405,0
1.036351,8.157657,2.7507374,5.796175,0
0.0,5.78306,3.7697773,4.1527586,1
0.0,5.8131847,4.1679635,3.6265664,1
2.5394025,8.446312,2.2411509,5.9619355,0
0.0,0.3060159,0.0,4.280678,2
1.8502898,8.614517,2.9088242,6.4964266,0
0.0,2.1734366,0.1701076,3.5938106,2
0.5083202,7.6875105,2.5212882,5.3225517,0
0.0,6.1269484,2.6510005,4.9929395,0
1.3572471,7.491079,2.5260816,5.9114738,0
0.0,6.2671747,2.5361047,4.5203743,0
0.8536501,6.9524508,2.576897,5.3982234,0
1.8301938,6.7974415,1.0298321,5.271802,0
0.0,3.019012,1.0057852,3.4720893,0
0.0,0.693135,0.019105434,4.049574,2
0.0,6.4111037,2.9755948,4.821919,1
0.35731363,6.834474,2.2431421,5.0515804,0
0.0,4.361024,2.6616921,3.739016,1
0.0,3.9920835,3.4011195,2.7786522,1
0.0,6.3625693,3.254748,4.469556,1
1.3916805,8.282212,2.9133554,6.1052256,0
0.0,5.5146804,4.2311225,3.4858103,1
0.0,4.969128,3.3527641,3.4861422,1
0.0,1.489408,2.153324,3.039898,1
0.0,3.9290538,4.0420885,3.107356,1
0.0,1.0686183,1.2793612,2.8165493,2
0.0,4.3974657,3.8260515,3.0024495,1
0.0,5.3934603,4.0385566,3.484323,1
0.0,5.6521997,4.264053,3.577661,1
0.0,1.1866595,1.8938301,3.6698213,2
0.0,1.2860258,2.6072137,3.6287909,2
0.0,0.4734572,0.0,4.040551,2
0.0,4.710842,3.614637,3.0393403,1
2.4184608,8.072512,2.2066584,5.5328856,0
0.0,4.3335466,2.7927308,3.3597684,1
0.0,5.130706,3.8408387,3.2431748,1
0.0,4.1979823,2.9138255,3.2325008,1
0.0,0.3306018,0.0,4.4648232,2
0.0,5.210423,3.12924,4.094329,0
0.0,0.5386002,0.8034442,2.9794936,2
1.1858597,7.072632,2.2493753,5.409583,0
0.0,6.3225427,2.4747474,4.5782475,0
0.0,5.9868975,2.2050934,4.6133914,0
0.0,4.5595837,4.658138,3.5347056,1
0.0,2.4813802,3.1583328,2.7385368,1
1.4679648,6.964577,1.5663861,5.2238164,0
1.5275238,8.435652,3.0848582,6.2520123,0
0.0,6.222147,2.6647022,4.570033,0
2.9977775,8.062716,1.2731855,5.8319454,0
1.7288566,8.20051,2.7359302,6.2218614,0
0.0,4.2605143,3.5542967,2.8547592,1
0.0,2.2893643,2.888036,3.1131754,1
0.0,5.1856565,3.6213589,3.5131931,1
0.0,4.4533553,3.61663,3.0819945,1
0.0,4.0497007,2.8027456,3.0613863,1
0.0,6.366309,3.503582,4.6828756,1
0.0,6.567976,2.858828,4.2979712,1
0.0,2.943132,3.6492362,2.8953624,1
0.0,0.21095884,0.1461336,4.3800488,2
0.0,5.301091,1.2254443,4.3729115,0
0.0,4.160198,3.9943428,3.0406995,1
0.0,4.0595245,3.6990118,2.9000306,1
1.3738179,8.168631,2.8394496,5.8470473,0
0.0,0.5675614,1.2213559,3.4201727,2
1.9365661,8.8769245,2.770844,6.2971354,0
0.0,2.905891,3.9835396,3.0801373,1
0.32694054,7.015029,2.1360064,5.1361074,0
1.5088661,6.036503,1.2718582,4.653991,0
0.0,6.3953404,2.7760599,4.8020463,0
0.0,0.6253854,0.4694125,3.8139882,2
0.0,1.9238437,2.639046,3.2497778,2
0.0,3.660965,0.5621612,3.4733968,0
0.6309712,6.9107823,1.9849975,4.881964,0
1.0694087,7.6188955,2.7335525,5.7926254,0
0.0,0.5163987,0.0,3.262824,2
0.0,4.492792,3.1329956,2.992365,1
0.0,2.70647,2.5991852,2.2378654,1
0.0,0.7542017,1.0040255,3.27481,2
0.0,1.7679657,1.3595243,2.601925,2
0.0,2.7081223,1.9740982,2.5270474,1
0.0,4.8993406,3.128522,3.3769512,1
0.0,5.852681,3.3266048,4.121355,1
1.809768,8.301194,2.8124504,6.0590925,0
2.5974302,9.42572,3.0306115,6.7888412,0
2.8888862,8.844277,2.3167944,6.1843433,0
0.0,6.2656083,3.5884945,4.107479,1
0.0,0.5602833,0.54215676,3.3049793,2
0.0,3.6056805,2.4599848,3.1209955,1
0.0,4.688598,4.060524,3.18955,1
0.0,3.0228763,2.895603,2.6318622,1
0.0,4.023668,3.5555384,2.9729505,1
0.0,5.984766,3.5620606,3.8420062,1
0.0,7.259034,2.956606,5.530631,0
1.034103,6.6460056,2.2490575,5.1409817,0
1.4736196,7.7523513,2.3039021,5.3699074,0
1.8581623,8.518507,2.6094217,5.784004,0
1.6124414,8.540446,2.840199,6.2767835,0
0.0,5.094876,2.26058,4.1980834,0
0.0,3.901602,3.1092489,2.6118042,1
0.0,0.5422121,0.27092785,3.4407926,2
0.0,4.4179287,1.4631746,3.528283,1
1.4130628,8.440982,3.229029,6.1490397,0
0.0,5.372375,3.9152074,3.297405,1
0.0,0.5820544,1.2125518,3.7820954,2
0.74978495,6.3922424,2.7004569,5.34286,0
1.3647279,6.2531853,1.0574715,4.5992894,0
0.0,2.9009564,3.3058083,2.8951788,1
0.0,2.4157326,3.2587874,3.054176,1
1.4960604,8.764736,3.0688589,6.42321,0
0.0,1.7324394,0.0,3.4077437,2
0.0,1.6738521,2.1101813,3.378244,2
2.7984142,8.763663,2.276731,5.9888687,0
0.0,5.339566,2.917596,3.8376775,1
1.9348246,8.412361,3.0451007,6.513902,0
0.0,5.641023,3.9276962,3.4035292,1
1.9596825,7.5263376,2.790856,5.9498396,0
0.0,0.4717598,1.6268473,3.7557125,2
1.9159443,7.31707,2.451466,5.600279,0
2.6405957,8.431902,2.0756204,5.875718,0
0.8550954,8.033518,3.0464044,5.7963243,0
0.0,1.4173765,2.0871282,3.4897847,2
0.0,0.55332124,0.07917309,3.436407,2
0.0,0.24284375,0.11553764,4.378396,2
0.89620745,7.8609514,2.6698077,5.8583302,0
0.0,4.019806,3.4237301,2.7980397,1
0.0,5.580229,4.2235675,3.3289123,1
0.0,4.901712,4.1984143,3.2481666,1
1.2860336,7.8752856,2.6547952,5.6814737,0
2.833404,8.702708,2.1311877,6.000612,0
2.341825,7.637909,1.0670781,5.570692,0
0.91659844,7.909698,2.713739,5.57014,0
0.0,3.5723138,2.6805563,3.0074215,1
1.9414881,8.214431,2.344472,5.7390013,0
0.0,3.946853,3.1886618,2.5810375,1
0.0,0.484715,1.3812551,3.474588,2
0.0,0.49801794,1.1676471,3.2125325,2
1.0077399,7.703329,2.7127934,5.556122,0
0.0,5.813042,3.0053635,4.335335,1
0.0,6.4366446,2.69117,4.7606964,0
0.0,5.685113,3.522844,3.944514,1
0.0,1.7036839,1.9412346,2.9984174,1
2.2758226,8.213905,2.213823,5.791468,0
1.2658465,7.3982716,2.2409608,5.1914945,0
0.0,1.1230344,1.8468986,3.5937984,2
0.0,1.988726,2.980917,3.514576,2
0.17267787,4.799676,1.7498883,3.9901414,0
2.576184,9.06157,2.6129205,6.444439,0
0.0,0.50779617,1.5642443,3.655617,2
0.0,3.935455,2.049925,3.3609385,1
1.8906659,7.531542,2.1228614,5.6556826,0
0.0,3.7304347,3.6376355,3.156505,1
0.0,0.53740907,0.0,4.2481146,2
0.0,6.389842,3.4490874,5.122183,0
0.76769996,6.4363513,2.4885318,5.2802067,0
0.0,3.215663,3.1421986,2.6844397,1
1.9231896,8.288786,2.6748433,5.9668365,0
1.8262517,8.542934,2.872425,5.964567,0
0.0,0.39367905,0.0,4.6014495,2
0.0,5.4226484,3.171475,3.1334777,1
0.0,5.573555,3.164517,3.8794527,1
0.0,5.444663,3.913351,3.4013143,1
0.0,5.6615233,4.1644654,3.3199153,1
0.0,3.6677618,0.46341133,4.087159,0
0.0,0.51820666,0.0,3.8150382,2
0.009025097,6.170204,2.4152293,4.201985,0
0.0,7.434348,3.0844216,5.219795,0
0.0,0.5966934,0.85187393,3.7564523,2
2.7648766,8.415684,2.665762,6.150592,0
0.9903598,7.3142924,2.4963748,5.374093,0
0.5672064,7.1997676,2.7412314,5.015814,0
0.0,6.364231,4.6108284,3.9787273,1
1.1019306,7.8570237,2.5790105,5.5253043,0
0.16513431,8.180847,3.027152,5.6712656,0
0.0,6.3078585,3.1425946,4.901806,0
2.0383325,8.980883,3.1753423,6.2842255,0
0.0,0.5577831,0.66212356,3.8630567,2
0.0,4.9753633,3.4832191,3.08326,1
0.0,2.000945,0.0,3.604519,2
0.43759203,5.656476,2.5121782,4.668032,0
2.247816,8.164899,2.1658244,5.657333,0
0.0,4.9208503,3.4622917,3.5050743,1
0.0,1.0499635,1.1407044,2.8499622,2
0.0,5.7675695,3.8918943,3.7638526,1
0.77768826,6.928942,2.5256174,5.390815,0
0.0,0.60335124,0.0,4.3907557,2
1.5165443,6.2632313,0.5302875,4.9654093,0
0.0,6.016098,2.7216842,4.5221653,1
0.0,3.933542,3.5176628,2.815751,1
0.0,0.45956,0.1716876,3.6421285,2
2.315007,8.912078,2.7719138,6.4571013,0
0.0,2.2521253,1.944051,3.3289442,2
0.0,5.5559235,2.5730703,4.5886636,0
0.0,3.019012,1.0057852,3.4720893,0
0.0,0.50297236,0.0,3.49572,2
2.9115615,8.846638,2.2093155,6.2597003,0
0.0,5.228817,3.226575,3.8412027,1
1.8243585,8.257893,2.662771,5.9474216,0
0.0,5.2836976,3.045048,3.799253,1
2.2203455,6.980529,0.9281088,5.4543242,0
0.0,0.5765948,0.0,4.223422,2
1.5485413,6.788348,1.4488262,5.136112,0
1.4178348,7.420242,2.6472764,5.997708,0
0.0,3.9401436,3.0555713,2.8588748,1
0.0,1.3563584,1.2122025,2.9633298,2
0.9095397,6.6604223,2.617055,5.410937,0
0.7018446,7.037838,2.7351305,5.246536,0
0.0,1.2887039,2.214639,3.718295,2
1.855812,8.989553,3.1659143,6.2848287,0
0.0,4.3542137,3.9731412,3.078905,1
1.8779479,8.702337,2.8376408,6.230829,0
0.0,1.6749628,2.5249531,3.0434165,2
0.0,0.41101694,0.95024484,3.8603435,2
0.22103941,5.946927,1.6277713,4.5240126,0
0.0,4.881777,2.7338471,3.3733428,1
0.0,5.4183774,3.2890987,3.4473078,1
0.0,0.7679558,1.954779,4.3096557,2
0.0,5.2996616,3.0697482,3.8994136,1
0.534788,7.4487553,2.771544,4.8754025,0
0.0,5.799226,3.2970984,4.6667585,0
1.4452585,6.435994,1.0008639,4.9321103,0
0.0,5.4387746,3.6466916,3.4143558,1
0.0,2.3229895,2.3256137,3.0141776,2
0.0,2.6686263,3.2207859,2.536158,1
2.9590433,8.779953,2.2909088,6.051991,0
0.0,3.8124137,1.9237161,2.9891078,1
0.0,1.3998617,2.3565722,3.5583293,2
0.0,0.42074496,0.0353207,3.6708465,2
0.0,4.209715,4.3379984,3.1970658,1
0.0,6.0735383,3.7586534,3.6768959,1
0.0,3.3345258,3.9452314,2.9854853,1
2.6114726,9.60114,3.0743933,6.862298,0
0.0,0.54625744,1.2088516,4.0701737,2
1.9611472,6.9253216,1.6869737,5.0565486,0
0.0,0.6012834,1.4872217,4.034259,2
0.0,0.4975189,0.0,2.7960777,2
0.0,0.49449342,1.6258268,3.596113,2
1.955244,7.409476,1.5681638,5.2077737,0
0.0,0.69599855,0.77996385,3.6075482,2
0.0,6.457015,3.0826328,4.389128,1
0.0,0.9380362,2.4859278,3.3587675,2
1.427745,8.332813,2.9917445,6.061246,0
0.0,5.6598167,3.7220051,4.1156535,1
0.0,0.6031594,0.0,4.302846,2
0.0,5.1048574,3.5474043,3.1967719,1
0.0,0.4404258,1.2984145,4.2095447,2
1.2993382,8.077706,2.861929,6.0372267,0
0.0,4.16889,3.7530105,2.9818738,1
0.8255357,1.6875616,0.0,4.892715,2
0.0,6.0942297,2.4426498,4.624157,0
0.0,1.4428346,2.1167295,3.1737342,2
0.65094256,6.6854568,2.6546786,5.515457,0
0.0,0.71497667,1.8381586,3.1663651,2
0.0,0.66212225,1.2077963,3.5812573,2
0.4330865,7.51597,2.7406,5.4695215,0
0.0,3.83084,2.8186882,2.9364736,1
0.0,0.05361545,0.0,3.5410452,2
0.0,4.50903,3.4077625,3.025711,1
1.8003433,7.792657,2.4834905,5.842968,0
0.0,0.18357003,0.35793972,4.1369624,2
1.4533024,8.680624,2.9710848,6.0872765,0
0.0,7.5443287,2.9095888,5.175666,0
0.0,5.5448313,3.9182384,3.9502916,1
0.0,1.4571562,0.6555066,3.2862155,2
0.0,4.9909167,4.2884173,3.4598532,1
1.5686717,8.100538,2.7314298,5.550921,0
0.0,0.85024315,0.19792372,2.7722576,2
0.0,3.0758443,3.566519,2.8150675,1
2.1626308,9.106564,2.9913762,6.486723,0
0.0,1.5813792,0.0,3.3011687,2
0.0,0.8173629,1.9941387,3.630918,2
0.009948634,0.57317495,0.0,4.566001,2
1.7456572,8.870488,3.0325038,6.2385826,0
0.0,3.946853,3.1886618,2.5810375,1
0.0,4.98433,4.5493565,3.5653987,1
0.0,5.510605,3.924687,3.5398107,1
0.0,0.43708843,1.0581176,4.233047,2
1.2113981,3.956573,0.0,4.6508875,0
2.215219,8.393163,2.7787442,6.0185947,0
0.0,3.4813004,3.4176183,2.5908144,1
0.0,1.9701924,1.8807851,2.9535441,2
0.20921075,6.6465836,2.550926,4.980889,0
0.0,6.326524,3.3188457,5.24339,0
2.5989175,8.941066,2.6426034,6.328017,0
0.0,7.552105,3.1681108,5.196066,0
0.0,3.8378959,4.1163664,3.1244092,1
0.0,0.6972694,1.4577734,3.4988093,2
1.4334419,8.904439,3.0290403,6.328412,0
0.0,4.0071115,3.5476665,3.2085009,1
1.190848,6.7245836,1.6290878,5.0793676,0
1.0695312,6.107582,2.4368954,4.9471946,0
0.0,5.374095,2.352368,3.9557278,1
0.0,2.1727612,3.3177776,3.438691,2
0.0,0.45436582,0.49323064,3.28293,2
0.0,3.8413076,4.048785,3.1429873,1
0.0,0.6162287,1.1728272,3.7277746,2
0.0,5.9912295,3.2082305,4.59688,1
0.0,3.0444624,3.578119,2.8465934,1
0.0,0.4038267,0.0,4.6024246,2
0.0,5.569587,3.9554129,3.3937764,1
2.3740954,7.629677,0.7614136,5.763435,0
0.0,6.771229,2.7711203,4.9635143,0
0.79560435,7.573985,2.6797144,5.695408,0
0.0,6.8498955,2.7888267,5.2127366,0
0.0,0.45760596,1.4602723,4.3302436,2
0.60055566,4.9604416,0.31666034,4.0644603,0
1.1635096,8.307875,2.8173554,5.868271,0
2.350751,9.162333,2.8931222,6.4436655,0
0.0,5.103698,3.6763263,3.1286492,1
1.1773362,6.8758526,2.4820864,5.289236,0
0.0,5.9798865,3.806702,4.3271866,1
0.5367243,7.5668592,2.9671295,5.266124,0
0.0,7.459564,3.1339784,5.022347,0
0.0,0.4406984,0.0,4.5368433,2
0.2816844,6.411803,2.8785372,5.4058514,0
0.8415686,7.8816757,2.7067475,5.557154,0
0.0,3.5411634,3.008212,3.3239021,1
0.0,3.814784,2.9997206,2.9000502,1
0.0,4.409114,3.2736058,2.865002,1
0.9254869,8.438562,3.1217263,6.0109024,0
0.0,1.8958024,1.1521062,3.3218017,2
0.0,1.304977,2.0218775,3.5234094,2
0.0,2.2584913,2.6250362,3.1498456,1
0.0,0.46626818,0.0,3.8890836,2
1.201327,7.3285503,2.1875844,5.141902,0
0.0,0.33353955,0.0,4.0943556,1
0.9009603,8.069192,3.151441,6.026102,0
0.88214016,6.6834335,2.072339,5.060756,0
0.0,0.43459064,1.0497975,3.5345044,2
0.0,5.348739,4.190057,3.473836,1
0.0,4.9032283,3.4344628,3.276587,1
0.0,0.48223838,1.631927,3.210816,2
2.1748414,8.583308,2.6007068,6.070506,0
0.0,3.3243356,3.9269595,3.1804729,1
0.0,4.4488573,3.2779167,3.0947042,1
0.0,1.9188015,2.070967,2.4886513,2
0.0,5.1852384,2.511547,4.151157,0
0.0,4.6239657,4.162861,3.186778,1
0.0,0.5681102,1.091976,3.992352,2
0.0,3.1664598,2.3588178,2.32782,1
1.5824219,7.5082674,2.516129,5.263559,0
0.0,1.7314166,1.8055602,3.0655148,2
2.3604035,8.649877,2.737073,6.2712555,0
0.0,0.46029717,0.0,3.431039,2
0.0,0.38861817,1.382266,4.0387225,2
2.0023484,8.073246,2.4353185,5.987114,0
0.0,0.6102927,1.5610837,3.412364,2
0.0,3.7563362,4.0338063,2.9536514,1
0.98677766,8.051905,2.8433166,5.857298,0
0.0,0.29888678,0.51421726,4.4598575,2
0.0,4.730837,3.185965,3.4156399,1
0.0,0.46631345,1.2308341,3.4463089,2
1.0404234,7.298552,2.732879,5.3251963,0
0.0,4.9277344,3.1168976,3.6777554,1
0.0,0.56675947,0.17958677,4.180504,2
2.424957,8.839598,2.7380106,6.2659173,0
0.0,0.90516746,1.4731745,3.3349795,2
3.279395,9.035776,2.0405922,6.231759,0
0.0,0.70149004,0.7639884,3.7774196,2
0.0,3.8592572,2.633586,2.6730056,1
1.2203141,8.034672,2.804389,5.549718,0
1.1858597,7.072632,2.2493753,5.409583,0
1.9774821,7.335812,0.5700643,5.4044724,0
2.2093945,8.61977,2.3108795,5.93976,0
0.5918088,2.3183465,0.0,4.589888,2
0.0,5.0706596,2.376455,4.3685493,0
1.7905413,7.818548,2.5764015,5.8432055,0
1.7736634,8.060898,2.4439833,5.789662,0
1.3173685,7.1909275,2.806337,5.602009,0
0.0,4.30433,3.6050076,2.911902,1
0.0,1.7287271,2.4395792,3.489056,1
0.0,0.5401706,0.5989065,3.9778168,2
1.5271925,8.463323,2.7683983,5.980434,0
1.5009631,8.964458,3.1568463,6.451753,0
0.0,0.5897022,0.0,4.1195765,2
0.0,0.39996785,0.6460658,3.867654,2
0.0,5.1852384,2.511547,4.151157,0
0.0,5.130945,3.309048,3.5804143,1
0.0,3.687005,3.224278,2.877253,1
0.0,4.6362762,3.9433436,3.147779,1
0.0,4.757372,4.153431,3.3930326,1
0.0,0.29618746,1.1395257,3.736635,2
2.1620078,8.943447,2.9870145,6.4924545,0
0.0,0.9287566,1.6767224,3.2910874,2
2.7220075,9.240431,2.8336682,6.679066,0
1.7674488,5.923049,1.2291695,4.708421,0
0.0,5.62557,3.8389378,3.6571975,1
0.0,2.5399377,3.2614589,3.0669265,1
0.0,3.8343792,2.9397302,2.6711802,1
1.8198767,8.422916,2.6227098,5.9081607,0
0.0,6.5414066,2.7839184,4.861192,1
1.5009853,8.698551,3.138193,5.899966,0
0.0,5.961646,2.5341947,4.3818007,0
0.0,0.32225388,0.0,4.3594847,2
0.0,1.8748703,1.0086833,3.2605462,2
0.0,0.3232349,0.0,4.3220243,2
0.0,5.2002406,2.9526305,3.5041108,1
1.6504567,8.512087,2.9910793,6.3478217,0
1.217909,8.651433,3.2067208,6.2637105,0
0.0,0.5873811,1.4189994,4.0898237,2
0.0,4.0259314,3.196939,2.6896048,1
0.0,0.5607179,0.0,3.6062388,2
0.0,3.242106,3.7990713,2.944026,1
0.0,5.1007175,3.7586312,3.2500725,1
1.0294194,7.745682,2.7571995,5.560164,0
0.0,4.2281356,4.041937,3.0255437,1
0.0,4.7099333,3.0226173,3.4782815,1
0.0,0.67639965,2.226785,3.840482,2
1.4024695,6.1580772,2.199679,4.740967,0
0.0,3.7353733,2.1455655,3.186607,0
0.47021556,7.142604,2.6336834,4.645071,0
0.0,2.851015,2.2260091,2.5717964,1
0.0,3.1265516,3.3883517,2.7071755,1
0.0,2.5482764,2.5189393,2.491754,1
0.0,0.42133677,1.0926526,3.8396795,2
1.1664975,8.424328,3.0445282,6.065326,0
1.255498,6.7655077,2.535783,5.26237,0
2.0726857,8.372631,2.7968621,6.2688837,0
0.0,5.703787,4.2630687,3.5573125,1
0.106717944,7.4107304,2.8862178,5.55882,0
1.3632102,7.269185,1.6956773,5.4131665,0
0.0,0.5010222,1.7907577,4.237848,2
0.0,6.73295,3.2254298,5.223794,1
0.0,3.8978395,4.074621,3.201686,1
2.5563211,8.312004,2.3172436,5.7266254,0
0.0,0.3560165,0.3407446,3.602055,2
0.0,4.4348106,3.4597638,3.1388335,1
0.042974412,0.5249469,0.0,4.27312,2
2.3280668,8.510555,2.698956,6.1784673,0
0.0,2.6996427,3.2471235,2.5639415,1
0.0,5.467331,2.996829,3.310822,1
1.3160485,6.304413,1.6803463,4.9283905,0
0.0,1.9099917,2.2177916,3.118965,2
0.0,6.6367188,3.3644795,4.9223833,1
0.0,0.5543016,1.4076298,2.849437,2
0.0,7.2854543,2.8105073,5.103389,0
0.0,0.52818173,0.0,3.6033864,2
1.2880768,7.882121,2.9473662,5.7549744,0
0.0,1.8324342,2.1577106,3.3646965,2
0.0,0.5808763,1.9239317,3.749269,2
0.9553257,5.9275174,1.80965,4.5684357,0
0.8394984,7.600518,2.6514409,5.712695,0
1.1085166,7.406602,2.708424,5.673123,0
0.0,5.080495,3.696075,3.3996236,1
0.0,0.35871685,1.2302512,3.2438278,2
0.0,0.3046549,0.9607012,4.374975,2
0.0,3.3748755,2.9101465,3.3765197,1
0.0,5.1692543,3.9423203,3.1687183,1
1.8526385,8.459543,3.0647829,6.304606,0
0.0,0.2758367,0.64891267,4.4708085,2
2.3688817,8.687193,2.3757405,6.0396566,0
3.3234503,9.425932,2.4843822,6.5510798,0
0.0,5.5949087,3.4620657,3.9670563,1
1.6383008,8.077957,2.6580765,5.785859,0
1.728639,9.211623,3.2845316,6.76188,0
0.5579988,7.832149,3.0488896,5.631211,0
2.1263053,6.6154695,0.91565454,5.1818013,0
0.0,0.21626025,0.0,3.0079014,2
0.0,5.1630263,2.517798,4.053671,1
0.0,5.071155,3.1491919,3.1393538,1
0.0,0.60582304,1.6392634,3.9314592,2
2.7872257,8.983625,2.5795152,6.2591166,0
1.212142,8.247033,2.935913,6.090992,0
0.0,1.7961965,1.7180954,3.0750098,2
0.0,4.5887394,3.3213434,3.322631,1
2.0509305,8.812301,2.5970972,6.1974535,0
1.346307,8.599747,3.0270953,5.9999695,0
0.0,0.3583119,1.0920041,4.1772547,2
0.7303885,7.6365995,2.7691455,5.746399,0
0.0,4.422617,3.3833318,2.8790717,1
2.3588562,9.342321,3.1183124,6.6590967,0
0.0,4.221924,3.7319515,2.973384,1
0.0741148,5.9530663,2.5141354,4.8234243,0
1.3575852,8.502172,3.1044269,6.230708,0
0.0,0.7206647,0.0,2.963696,2
0.0,5.5916495,1.4285698,4.7194257,0
0.0,5.4659586,2.385974,4.1482577,0
0.0,5.2627506,2.0133827,4.163357,0
2.0052123,8.141039,2.6518006,5.7418156,0
0.0,3.5482616,4.1111455,3.0762086,1
0.0,0.835709,0.0,3.4547868,2
1.4214154,8.436739,2.8631136,6.0794067,0
0.0,0.66081095,0.64139736,4.246254,2
0.0,5.0136766,1.6482661,4.0733566,1
0.0,0.67995954,1.0813068,3.633026,2
0.0,2.7921312,3.6593282,3.0983758,1
0.0,4.5299244,3.9516034,3.0556424,1
0.0,0.70041215,1.1262189,3.758806,2
1.7021456,7.430813,2.9429045,6.082536,0
0.0,0.4065377,0.67753434,3.8722754,2
0.0,3.210241,3.098175,2.7708662,1
0.0,0.237243,0.6729202,4.0184317,2
1.6677543,8.616879,2.919631,5.9134197,0
0.0,0.5231366,0.09026241,3.9814134,2
0.0,5.070054,4.3554535,3.3654056,1
0.0,2.2595313,2.851544,2.779438,1
1.2058268,8.288722,2.7652712,5.9304414,0
0.5508728,7.486435,2.2209518,5.1413927,0
0.9393281,8.171549,2.9357128,5.8559546,0
0.0,1.9416641,0.18747044,3.439725,2
0.0,4.434904,3.0995667,2.9572182,1
0.0,1.5625561,0.95698553,2.9454904,1
0.0,4.371311,3.6619017,3.0529604,1
1.0245086,8.042365,2.7904925,5.7967343,0
1.9021697,8.152022,2.336791,5.689891,0
0.0,4.7870255,3.116367,3.3272233,1
0.80538464,6.5317373,1.5799441,4.850182,0
1.3561983,7.3913875,2.5934882,5.815299,0
1.8232152,6.4012537,0.9822844,5.1512685,0
0.0,0.31226158,1.0612328,3.853933,2
2.6646926,8.964645,2.6198087,6.1859026,0
0.0,4.222493,0.39405805,4.194702,0
0.0,6.717142,3.295605,4.797125,1
0.0,1.1525128,0.052003264,3.2726202,2
0.0,5.847421,3.9950767,3.3787045,1
1.785243,8.568836,2.8167276,6.2718515,0
0.0,1.7126716,1.5143415,3.02166,2
